Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
MS SOCIEDADE DE CRÉDITO AO MICROEMPREEDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;17826860;n1;;I;2;FORTALEZA;CE;41609;90;0;3;0;0;0;93;0;0;0;0;-3;-3;91;0;3;0;-40;-4;0;0;-1;-43;47;0;47;-11;0;36;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;;I;2;PORTO ALEGRE;RS;41609;93;0;0;0;0;0;93;0;0;0;0;0;0;94;0;0;-43;-18;0;0;0;-5;-65;28;0;28;0;0;28;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS AUTÁRQUICOS E CÂMARA MUNICIPAL DE MAUÁ - MAUACOOPER;1582068;b3S;;I;2;MAUA;SP;41609;93;0;0;0;0;0;93;0;-1;0;0;0;-1;92;0;0;-34;-46;0;0;1;0;-79;13;0;13;0;0;13;-31
BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793;n2;;I;2;SAO PAULO;SP;41609;0;0;93;0;0;0;93;0;0;0;0;0;0;93;7104;0;-2439;-1949;-516;0;95;-2;2294;2387;-113;2274;-807;0;1467;0
AVIPAM CORRETORA DE CAMBIO LTDA.;3443143;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;25;0;67;0;92;0;0;0;0;0;0;92;0;0;-106;-67;-6;0;0;0;-180;-87;0;-87;0;0;-87;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1346674;b3S;;I;2;SANTO ANDRE;SP;41609;91;0;0;0;0;0;91;0;0;0;0;0;0;91;0;0;-35;-24;0;0;0;-15;-74;18;0;18;0;0;18;0
COOPERATIVA DE CRÉDITO RURAL BARRA DO CHOÇA - CREDIBARRA;3071386;b3S;;I;2;BARRA DO CHOCA;BA;41609;79;0;11;0;0;0;89;-3;-5;0;0;-26;-34;55;43;43;-67;-56;0;0;0;-4;-41;14;3;18;0;0;18;0
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;89;0;0;0;89;0;0;0;0;0;0;89;5377;0;-561;-593;-524;0;16;-16;3700;3789;0;3789;-1511;0;2278;-64
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;;I;2;MARICA;RJ;41609;88;0;1;0;0;0;88;-6;0;0;0;3;-3;85;0;0;-20;-104;0;0;40;-2;-85;0;4;5;-2;0;3;0
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;n2;;I;2;SAO PAULO;SP;41609;0;0;88;0;0;0;88;0;0;0;0;0;0;88;2568;0;-406;-199;-262;0;1;-374;1329;1417;-26;1391;-567;-46;778;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA USIPARTS;59301762;b3S;;I;2;POUSO ALEGRE;MG;41609;87;0;0;0;0;0;87;0;0;0;0;-9;-9;77;0;0;-40;-28;0;0;0;0;-69;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAROL - COOPERCAROL;57987273;b3S;;I;2;ORLANDIA;SP;41609;79;0;8;0;0;0;87;0;0;0;0;1;1;88;0;0;-61;-77;0;0;92;-4;-49;39;0;39;0;0;39;-11
BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;44077014;n2;;I;2;SAO PAULO;SP;41609;0;0;86;0;0;0;86;0;0;0;0;0;0;86;818;0;-352;-335;-60;0;12;0;84;170;0;170;-25;0;145;-60
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45421856;b3S;;I;2;VOTORANTIM;SP;41609;83;0;3;0;0;0;86;0;0;0;0;-3;-3;83;0;0;-65;-44;0;0;11;-1;-99;-16;0;-16;0;0;-16;0
CORPAL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7327045;n1;;I;2;DOURADOS;MS;41609;85;0;0;0;0;0;85;0;0;0;0;23;23;108;0;15;-56;-55;-5;0;0;-15;-115;-7;0;-7;24;0;17;-75
CIBRASEC - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;5313386;n2;;I;2;SAO PAULO;SP;41609;0;0;84;0;0;0;84;0;0;0;0;0;0;84;0;0;0;-64;-4;0;0;0;-68;16;0;16;-5;0;11;0
LÚMINA CORRETORA DE CÂMBIO LTDA.;15122605;n2;;I;2;SALVADOR;BA;41609;0;0;2;0;80;0;82;0;0;0;0;0;0;82;0;0;-29;-29;-4;0;3;0;-58;24;0;24;-19;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.;83838813;b3S;;I;2;BELEM;PA;41609;71;0;11;0;0;0;81;0;0;0;0;-21;-21;61;0;0;-35;-51;0;0;1;1;-86;-26;0;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51920502;b3S;;I;2;CAMPINAS;SP;41609;81;0;0;0;0;0;81;0;0;0;0;-5;-5;77;0;0;0;-65;0;0;1;-1;-65;12;0;12;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;;I;2;NATAL;RN;41609;49;0;31;0;0;0;80;-14;0;0;0;-6;-20;60;9;56;-123;-120;-1;0;28;-4;-155;-95;0;-95;0;0;-95;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;;I;2;RIO BRANCO DO SUL;PR;41609;80;0;0;0;0;0;80;0;0;0;0;0;0;80;0;0;-3;-71;0;0;0;0;-74;5;0;5;0;0;5;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE TABOCAS DO BREJO VELHO - ECOSOL/TABOCAS DO BREJO VELHO;5478479;b3S;;I;2;TABOCAS DO BREJO VELHO;BA;41609;76;0;3;0;0;0;79;-15;0;0;0;4;-11;69;0;0;-19;-20;0;0;5;-3;-37;31;-47;-15;0;0;-15;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5853210;b3S;;I;2;IRECE;BA;41609;75;0;4;0;0;0;79;-3;0;0;0;34;31;110;20;7;-47;-57;0;0;0;0;-77;33;0;33;0;0;33;0
FINCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5147693;n1;;I;2;LONDRINA;PR;41609;78;0;0;0;0;0;78;0;0;0;0;2;2;80;4;0;-5;-33;-3;0;0;0;-38;42;0;42;-5;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;;I;2;JAU;SP;41609;61;0;17;0;0;0;78;0;0;0;0;-3;-3;75;0;0;-38;-38;0;0;3;0;-72;3;0;3;0;0;3;-13
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;;I;2;SAO GONCALO;RJ;41609;67;0;11;0;0;0;78;0;0;0;0;8;8;86;2;0;-49;-31;0;0;0;0;-78;8;0;8;-4;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BULK MOLDING COMPOUNDS DO BRASIL INDÚSTRIA DE PLÁSTICOS REFORÇADOS;2541707;b3S;;I;2;RIO CLARO;SP;41609;77;0;1;0;0;0;78;-3;-2;0;0;-14;-18;60;0;0;0;-49;0;0;1;0;-48;12;0;12;0;0;12;0
COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.;83332700;b3S;;I;2;BELEM;PA;41609;77;0;0;0;0;0;77;0;0;0;0;-111;-111;-34;0;0;-84;-40;-19;0;0;0;-143;-177;0;-177;0;0;-177;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA ? CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;41609;61;0;16;0;0;0;77;-15;-10;0;0;-7;-33;44;0;7;-37;-38;0;0;9;-68;-127;-83;0;-83;0;0;-83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DA BELGO BEKAERT ARAMES DO ESTADO DE SÃO PAULO;62041603;b3S;;I;2;OSASCO;SP;41609;75;0;2;0;0;0;76;0;0;0;0;-40;-40;37;0;0;-9;-33;0;0;0;1;-42;-6;0;-6;0;0;-6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;;I;2;BELO HORIZONTE;MG;41609;74;0;0;0;0;0;74;0;0;0;0;-11;-11;64;0;0;-25;-46;0;0;55;-6;-22;42;-5;37;0;0;37;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;;I;2;RIO DE JANEIRO;RJ;41609;64;0;9;0;0;0;73;-10;0;0;0;-8;-18;56;4;0;-206;-337;1;0;750;-12;198;254;-241;13;0;0;13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;;I;2;JUIZ DE FORA;MG;41609;72;0;0;0;0;0;72;0;0;0;0;12;12;84;0;0;-26;-29;0;0;0;0;-55;30;0;30;0;0;30;-25
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88325097;b3S;;I;2;CAMPO BOM;RS;41609;72;0;0;0;0;0;72;0;-1;0;0;-6;-8;64;0;0;-26;-41;0;0;0;0;-67;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;;I;2;VICOSA;MG;41609;72;0;0;0;0;0;72;0;0;0;0;-1;-1;71;0;0;-16;-22;0;0;0;0;-38;33;0;33;0;0;33;-22
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;;I;2;CURITIBA;PR;41609;66;0;5;0;0;0;71;-6;0;0;0;-23;-29;42;0;0;0;-5;0;0;3;-12;-14;28;0;28;0;0;28;-27
COOPERATIVA DE ECONOMIA E CREDITO MUTUO ITARARE LTDA;29460649;b3S;;I;2;RIO DE JANEIRO;RJ;41609;65;0;5;0;0;0;70;0;0;0;0;1;1;71;0;0;-68;-49;0;0;0;0;-117;-46;0;-46;0;0;-46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;;I;2;JUIZ DE FORA;MG;41609;70;0;0;0;0;0;70;-18;0;0;0;-5;-23;47;0;0;-23;-35;0;0;6;0;-52;-5;0;-5;0;0;-5;0
J. ALVES CORRETORA DE CAMBIO LTDA;69078350;n2;;I;2;SAO PAULO;SP;41609;0;0;21;0;49;0;70;0;0;0;0;0;0;69;302;0;-43;-188;-33;0;0;0;38;107;0;107;-23;0;84;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL NO RIO DE JANEIRO LIMITADA - COAFBRAS.;4851405;b3S;;I;2;RIO DE JANEIRO;RJ;41609;41;0;29;0;0;0;70;0;0;0;0;4;4;74;0;0;-32;-30;0;0;10;0;-51;23;0;23;0;0;23;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3165497;b3S;;I;2;CASCAVEL;PR;41609;66;0;2;0;0;0;68;-2;0;0;0;-4;-6;62;0;0;-34;-17;0;0;6;0;-45;17;0;17;0;0;17;-10
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2825208;b3S;;I;2;NOVA IGUACU;RJ;41609;66;0;0;0;0;0;66;0;0;0;0;10;10;75;0;0;-33;-20;0;0;0;0;-53;22;0;22;0;0;22;-16
COOPERATIVA DE CRÉDITO RURAL DOS AGROPECUARISTAS DA REGIÃO DE PORTO FELIZ;50334234;b3S;;I;2;PORTO FELIZ;SP;41609;64;0;0;0;0;0;64;0;0;0;0;-2;-2;62;0;0;-20;-21;0;0;0;0;-42;20;0;20;0;0;20;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;;I;2;VITORIA;ES;41609;54;0;10;0;0;0;64;0;0;0;0;1;1;65;0;0;-31;-59;1;0;21;0;-70;-5;0;-5;0;0;-5;-3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4464352;b3S;;I;2;VARGINHA;MG;41609;62;0;2;0;0;0;64;0;0;0;0;1;1;63;0;0;-18;-26;0;0;0;0;-44;19;0;19;0;0;19;-9
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2966385;b3S;;I;2;RIO DE JANEIRO;RJ;41609;51;0;12;0;0;0;63;0;0;0;0;-35;-35;28;0;0;-93;-79;1;0;80;-56;-148;-119;0;-119;0;0;-119;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;;I;2;SAO GONCALO;RJ;41609;53;0;9;0;0;0;63;0;0;0;0;-36;-36;27;0;0;0;-23;0;0;0;1;-24;3;0;3;-3;0;0;-34
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;;I;2;URUCANIA;MG;41609;59;0;3;0;0;0;62;0;0;0;0;8;8;69;0;0;-12;-18;0;0;0;0;-30;39;2;41;0;0;41;0
RELIANCE - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4215594;n2;;I;2;SAO PAULO;SP;41609;0;0;61;0;0;0;61;0;0;0;0;0;0;61;8371;0;-2021;-5441;-811;0;4;-81;21;83;0;83;-24;0;58;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7814673;b3S;;I;2;SAO PAULO;SP;41609;47;0;13;0;0;0;61;0;0;0;0;3;3;63;0;0;-26;-62;1;0;0;0;-88;-25;41;16;0;0;16;-10
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;;I;2;BOTUCATU;SP;41609;57;0;3;0;0;0;60;0;0;0;0;-6;-6;55;0;0;0;-22;0;0;0;0;-22;33;0;33;-1;0;32;-50
FINACRED - SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;4275302;n1;;I;2;SAO PAULO;SP;41609;49;0;12;0;0;0;60;0;0;0;0;0;0;60;3;0;0;-46;-3;0;0;0;-47;14;0;14;-3;0;10;0
PROSPER S/A CORRETORA DE VALORES E CAMBIO;36178887;n2;;I;2;RIO DE JANEIRO;RJ;41609;5;0;-11;65;0;0;59;0;0;0;0;0;0;59;7290;0;-173;-2268;-485;0;2;-2841;1525;1583;18;1601;-152;0;1449;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;;I;2;RIO DE JANEIRO;RJ;41609;48;0;8;0;0;0;56;0;0;0;0;7;7;63;0;0;-20;-32;0;0;7;0;-46;17;0;17;-2;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;;I;2;VOTORANTIM;SP;41609;43;0;13;0;0;0;56;0;0;0;0;16;16;72;0;0;-17;-47;0;0;0;0;-65;7;0;7;0;0;7;0
INTRADER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15489568;n2;;I;2;SAO PAULO;SP;41609;0;0;55;0;0;0;55;0;0;0;0;0;0;55;121;0;-4;-236;-13;0;0;0;-132;-77;0;-77;0;0;-77;0
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;;I;2;MARINGA;PR;41609;0;0;0;0;54;0;54;0;0;0;0;0;0;54;0;0;-11;-16;-3;0;0;1;-31;23;1;23;-28;0;-4;0
ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13293225;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;53;0;0;0;53;0;0;0;0;0;0;53;552;0;-1113;-689;-28;0;0;0;-1279;-1226;0;-1226;0;0;-1226;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BORCOL;73156218;b3S;;I;2;SOROCABA;SP;41609;52;0;0;0;0;0;52;0;0;0;0;-3;-3;49;0;0;-14;-11;0;0;1;-29;-53;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62781158;b3S;;I;2;COTIA;SP;41609;51;0;0;0;0;0;51;0;0;0;0;0;0;51;0;0;0;-28;0;0;8;0;-20;31;0;31;0;0;31;-19
ESTATER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5973229;n2;;I;2;SAO PAULO;SP;41609;0;0;51;0;0;0;51;0;0;0;0;0;0;51;2000;0;-438;-876;-196;0;7;-34;463;514;0;514;-133;0;381;0
C&D DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;82016270;n2;;I;2;CURITIBA;PR;41609;0;0;50;0;0;0;50;0;0;0;0;0;0;50;653;0;-263;-528;-65;0;0;1;-204;-154;3;-151;0;0;-151;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO PAJEÚ - ECOSOL PAJEÚ;5094985;b3S;;I;2;TABIRA;PE;41609;48;0;1;0;0;0;50;-16;0;0;0;3;-14;36;0;0;-49;-11;1;0;9;-1;-52;-16;-1;-17;0;0;-17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA GOIÁS FERTILIZANTES S/A - GOIÁSFERTIL - ?COCRESGO? LTDA.;968834;b3S;;I;2;CATALAO;GO;41609;49;0;0;0;0;0;49;0;0;0;0;-5;-5;44;0;0;0;-36;0;0;0;0;-36;8;0;8;0;0;8;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4849745;n1;;I;2;CURITIBA;PR;41609;47;0;1;0;0;0;48;0;0;0;0;-16;-16;32;9;0;-18;-13;-2;0;0;0;-25;7;0;7;-2;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS EM INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO DE JUIZ DE FORA LTDA. - CECREPAM;21464557;b3S;;I;2;JUIZ DE FORA;MG;41609;48;0;0;0;0;0;48;0;0;0;0;-9;-9;38;0;0;-28;-24;0;0;16;0;-36;2;0;2;0;0;2;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO NA REGIÃO METROPOLITANA DE BELÉM;83347294;b3S;;I;2;BELEM;PA;41609;32;0;14;0;0;0;46;0;0;0;0;-1;-1;45;139;0;-146;-151;-7;0;132;-2;-34;11;4;15;-2;0;13;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2931166;b3S;;I;2;TRES RIOS;RJ;41609;45;0;0;0;0;0;45;0;0;0;0;-1;-1;44;0;0;-11;-35;0;0;0;0;-45;-1;0;-1;0;0;-1;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16348005;b3S;;I;2;ILHEUS;BA;41609;45;0;0;0;0;0;45;0;0;0;0;11;11;56;19;0;-41;-41;0;0;61;-24;-25;31;0;31;0;0;31;0
COOPERATIVA DE CRÉDITO RURAL DE POÇO VERDE LTDA. - COOPEC;9244973;b3S;;I;2;POCO VERDE;SE;41609;41;0;2;0;0;0;44;-2;-3;0;0;-3;-8;35;0;0;-17;-13;-3;0;0;0;-32;3;0;3;1;0;2;0
MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;15219389;n2;;I;2;SALVADOR;BA;41609;0;0;0;0;43;0;43;0;0;0;0;0;0;43;297;0;-178;-768;-36;0;408;1;-277;-234;0;-234;0;0;-234;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4307598;n1;;I;2;BELO HORIZONTE;MG;41609;41;0;2;0;0;0;43;0;0;0;0;0;0;43;5;0;-27;-13;-4;0;0;-4;-43;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62035456;b3S;;I;2;SAO PAULO;SP;41609;42;0;0;0;0;0;42;0;0;0;0;0;0;42;0;0;0;-35;0;0;12;0;-23;19;0;19;0;0;19;-39
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NGK - COOPERNGK;57687899;b3S;;I;2;MOGI DAS CRUZES;SP;41609;17;0;25;0;0;0;42;0;0;0;0;0;0;42;0;0;0;-36;0;0;2;0;-34;8;0;8;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIAFPESP;1558716;b3S;;I;2;SAO PAULO;SP;41609;41;0;0;0;0;0;41;0;0;0;0;-9;-9;33;0;0;-58;-23;0;0;18;0;-64;-31;0;-31;0;0;-31;0
ÁTICO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14425205;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;41;0;0;0;41;0;0;0;0;0;0;41;275;0;0;-290;-29;0;1;1;-43;-3;0;-3;-2;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFESSORES E DEMAIS PROFISSIONAIS DA ÁREA DE EDUCAÇÃO DA REGIÃO METROPOLITANA DE BELÉM - SICOOB CREDIEDUC-PARÁ;5235613;b3S;;I;2;BELEM;PA;41609;36;0;5;0;0;0;40;0;-4;0;0;-4;-8;32;16;0;0;-30;1;0;0;-2;-16;16;1;17;-3;0;15;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27669753;b3S;;I;2;RIO DE JANEIRO;RJ;41609;34;0;6;0;0;0;40;0;0;0;0;14;14;54;0;0;-27;-17;0;0;0;-2;-46;8;0;8;-2;0;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10719496;b3S;;I;2;SAO LEOPOLDO;RS;41609;38;0;0;0;0;0;38;-4;0;0;0;-12;-16;22;0;0;-15;-28;1;0;3;0;-41;-19;0;-19;0;0;-19;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO ARARIPE   ECOSOL ARARIPE;8087331;b3S;;I;2;OURICURI;PE;41609;34;0;2;0;0;0;36;-32;0;0;0;1;-33;4;8;0;-8;-9;-1;0;3;-8;-15;-11;0;-11;0;0;-11;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CLÁUDIO;8363543;b3S;;I;2;CLAUDIO;MG;41609;35;0;0;0;0;0;36;-8;0;0;0;-2;-10;26;2;11;-12;-27;-5;0;10;-14;-35;-9;0;-9;0;0;-9;0
BROOKFIELD;50885;n1;;C;3;RIO DE JANEIRO;RJ;41609;0;0;35;0;0;0;35;-148;0;0;0;18;-131;-95;680;0;-156;-2219;-56;173;3458;-2218;-338;-434;0;-434;-23;0;-456;0
ICATU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3282508;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;35;0;0;0;35;0;0;0;0;0;0;35;7800;0;-5480;-1398;-533;0;0;-8;381;416;0;416;-16;-310;90;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR, DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE APIAÍ E REGIÃO/SÃO PAULO;9347187;b3S;;I;2;APIAI;SP;41609;15;0;19;0;0;0;34;-13;0;0;0;25;12;46;0;0;-13;-11;0;0;1;0;-23;24;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E DEMAIS SERV. DOS ÓRGÃOS FEDERAIS E ESTADUAIS DA SEG.PÚBLICA, DA ADMINISTRAÇÃO, DO PLANEJ.E DOS ORGÃOS VINCULADOS DE MANAUS LTDA-MILICRED MANAUS;7950031;b3S;;I;2;MANAUS;AM;41609;33;0;0;0;0;0;33;-8;0;0;0;-10;-18;16;97;0;-60;-63;0;0;0;0;-27;-11;0;-10;0;0;-10;0
